,iter_idx,sample_num,unq_num,actual_unq_num,repetition_num,next_rep_sample_num,sampling_time,max_amp,min_amp,sampled_prob,eval_amps_time,ipr,renorm_ipr,candidate_x_primes_num,sampled_unq_x_primes_num,sampled_x_primes_num,sampled_coupled_yz_num,non_sampled_unq_x_primes_num,non_sampled_x_primes_num,non_sampled_coupled_yz_num,candidates_time,filter_candidates_time,find_a_in_b_time,find_sampled_and_coupled_time,sampled_matrix_elements_time,sampled_scatter_time,non_sampled_matrix_elements_time,non_sampled_scatter_time,eval_non_sampled_amps_time,full_energy,sample_aware_energy,hf_proj_energy_real,hf_proj_energy_imag,full_hf_proj_energy_real,full_hf_proj_energy_imag,eval_loss_time,backward_time,sr_unq_num,sr_sampled_prob,sr_max_amp,sr_min_amp,sr_time,proc_grad_time,iter_time
233,233,(1+0j),10000,10000,1,10000,0.06141829490661621,(0.6186344369561024+0.7289195869476903j),(6.290894355278873e-08-3.7884351589334634e-08j),0.9999791976402423,0.05251622200012207,0.836326938922949,0.8363617351564276,,,169605,5881490,,,,,,,0.13998651504516602,0.08315825462341309,0.0019192695617675781,,,,,-88.67031247884836,-88.67210267403372,0.002276386659333115,,,0.2784597873687744,0.060056209564208984,50,0.9975655834353343,(0.6186344369561024+0.7289195869476903j),(-0.006527377950638066-0.00830938713404021j),0.14216876029968262,0.14330720901489258,0.5550878047943115
234,234,(0.9999999999999996+0j),10000,10000,1,10000,0.06631088256835938,(0.7632649819003346+0.5787483142317768j),(-2.6177402574485752e-08+5.7890528772651735e-08j),0.9999803940702626,0.053905487060546875,0.8426509902070211,0.842684033090987,,,169280,5877378,,,,,,,0.15153002738952637,0.08296680450439453,0.001741170883178711,,,,,-88.66711280776848,-88.6683995371336,-0.017848798319010924,,,0.29105353355407715,0.061962127685546875,50,0.9976901767125413,(0.7632649819003346+0.5787483142317768j),(-0.009101074390128016+0.004815509276133164j),0.14112544059753418,0.14227652549743652,0.563305139541626
235,235,(0.9999999999999998+0j),10000,10000,1,10000,0.06763911247253418,(0.6920451088764916+0.6650034612613726j),(9.152324029864796e-08-3.8359918991723775e-10j),0.9999815262343987,0.06065988540649414,0.849259919789123,0.8492912987160359,,,171570,5893052,,,,,,,0.15383577346801758,0.08663749694824219,0.0017414093017578125,,,,,-88.66974445271435,-88.66778960688464,-0.008254834347243114,,,0.30376267433166504,0.05984997749328613,50,0.9978147651134593,(0.6920451088764916+0.6650034612613726j),(-0.008446644712470402+0.00488363978294141j),0.14009714126586914,0.14224529266357422,0.5752706527709961
236,236,(0.9999999999999991+0j),10000,10000,1,10000,0.05999016761779785,(0.43347395725225646+0.8570436934232745j),(1.8300739522452714e-08+9.562574227266542e-09j),0.9999820359770751,0.05479025840759277,0.8515712979303167,0.8516018940473943,,,173035,5904792,,,,,,,0.15855813026428223,0.08584785461425781,0.0020246505737304688,,,,,-88.66631033983329,-88.66540267133702,0.019964705105170934,,,0.3022348880767822,0.059127092361450195,50,0.9978638086667628,(0.43347395725225646+0.8570436934232745j),(-0.005505372213727253-0.0078071186569299645j),0.13847851753234863,0.13959527015686035,0.5626640319824219
237,237,(1+0j),10000,10000,1,10000,0.061005592346191406,(0.43280123106120105+0.8576779816928458j),(2.1579547975859932e-08+8.135094100731022e-08j),0.9999820902359824,0.05289196968078613,0.8524925664907745,0.8525231031925151,,,170333,5885828,,,,,,,0.14832401275634766,0.0854337215423584,0.0019485950469970703,,,,,-88.66612670643865,-88.6651687214111,0.02025406509339254,,,0.28951239585876465,0.05791950225830078,50,0.997890165789729,(0.43280123106120105+0.8576779816928458j),(-0.002136395065831713-0.00929404064927848j),0.14141130447387695,0.1425464153289795,0.5528106689453125
238,238,(1.0000000000000004+0j),10000,10000,1,10000,0.06341791152954102,(0.6681968187772195+0.6901432419363069j),(1.2271380505711218e-07-8.664432022564479e-09j),0.9999823508975523,0.054502248764038086,0.8522280141281298,0.8522580970435925,,,171054,5892816,,,,,,,0.1417064666748047,0.08191657066345215,0.0017211437225341797,,,,,-88.67059562959776,-88.66778986007434,-0.004109009780413526,,,0.28070569038391113,0.06046581268310547,50,0.9978954458882973,(0.6681968187772195+0.6901432419363069j),(0.0026789940387699266-0.009197624520057643j),0.13675713539123535,0.13789892196655273,0.5580954551696777
239,239,(1.0000000000000002+0j),10000,10000,1,10000,0.06495475769042969,(0.7817695232540576+0.5557040335754944j),(4.121567051231766e-08+4.515864698672664e-08j),0.9999817177259622,0.054676055908203125,0.8470956870261656,0.8471266615465626,,,173042,5912152,,,,,,,0.15014338493347168,0.08700799942016602,0.001966714859008789,,,,,-88.66757172868839,-88.66798772438648,-0.01788246726306708,,,0.29482245445251465,0.064117431640625,50,0.9978191871045722,(0.7817695232540576+0.5557040335754944j),(-0.007949741540914974+0.00542162339279739j),0.13929414749145508,0.14164018630981445,0.5682289600372314
240,240,(0.9999999999999999+0j),10000,10000,1,10000,0.06157207489013672,(0.6979433873394996+0.6559790505797295j),(-9.619254345830837e-08-3.078400904770853e-08j),0.9999812308819714,0.05326032638549805,0.8424836769205711,0.8425153031621018,,,172452,5902598,,,,,,,0.14621925354003906,0.08613467216491699,0.0018227100372314453,,,,,-88.67066436619616,-88.67129886622173,-0.004518891412766451,,,0.2883458137512207,0.059409379959106445,50,0.9977511133164327,(0.6979433873394996+0.6559790505797295j),(-0.007796185582172341+0.005485448861315163j),0.13802385330200195,0.13915562629699707,0.5596957206726074
241,241,(0.9999999999999996+0j),10000,10000,1,10000,0.06432080268859863,(0.4355906779436193+0.851974515248751j),(1.930281359112758e-08-2.0134071117547728e-08j),0.9999807843376523,0.055802106857299805,0.8391567444425226,0.8391889952774174,,,171748,5892884,,,,,,,0.14310288429260254,0.08948731422424316,0.0020864009857177734,,,,,-88.6641973698671,-88.6690756558613,0.025299286332046533,,,0.29137682914733887,0.06335759162902832,50,0.9977132822430316,(0.4355906779436193+0.851974515248751j),(-0.004692986648031194+0.008445534762322302j),0.14013242721557617,0.14126324653625488,0.5620017051696777
242,242,(0.9999999999999992+0j),10000,10000,1,10000,0.06094193458557129,(0.4069246751297324+0.866081578533522j),(7.601890948014433e-08+4.786704689198472e-08j),0.9999811009969743,0.05309104919433594,0.8393070629471889,0.8393387879799875,,,173810,5912508,,,,,,,0.16549921035766602,0.08464288711547852,0.0018384456634521484,,,,,-88.6614242337733,-88.667665249921,0.02847417475748129,,,0.3060483932495117,0.05905914306640625,50,0.9977298663530483,(0.4069246751297324+0.866081578533522j),(-0.005270948122433003+0.008045014558787544j),0.13824820518493652,0.13952350616455078,0.5673067569732666
243,243,(1.0000000000000002+0j),10000,10000,1,10000,0.06240987777709961,(0.5920897944862027+0.7530449592320035j),(8.630097746164161e-08-1.6220955001973093e-08j),0.9999817268761801,0.05570054054260254,0.8428554775153106,0.8428862815646431,,,173010,5904506,,,,,,,0.15475106239318848,0.08638525009155273,0.0018870830535888672,,,,,-88.66871925940255,-88.67054351603062,0.010136167740083139,,,0.29957032203674316,0.06388592720031738,50,0.9977981528972075,(0.5920897944862027+0.7530449592320035j),(-0.007398746112411969-0.005634496894291006j),0.13851523399353027,0.13963937759399414,0.5671918392181396
244,244,(1.0000000000000004+0j),10000,10000,1,10000,0.06292343139648438,(0.841922692305507+0.4598360696000942j),(2.6556132041832015e-08+2.3487184112598445e-08j),0.9999823571985803,0.05463695526123047,0.8476380949375669,0.8476680051502837,,,173860,5914510,,,,,,,0.15147972106933594,0.08514928817749023,0.0018541812896728516,,,,,-88.66551353799298,-88.66732768703453,-0.022796292265246473,,,0.29406046867370605,0.06884312629699707,50,0.9978914619571579,(0.841922692305507+0.4598360696000942j),(-0.006332368610520811-0.006667282348018129j),0.139390230178833,0.140519380569458,0.5681157112121582
245,245,(0.9999999999999998+0j),10000,10000,1,10000,0.061363935470581055,(0.8818079312823018+0.3815214567142884j),(-2.3046450133868324e-08+7.130271585806677e-08j),0.9999830761711793,0.051447153091430664,0.8528559261568386,0.852884794065076,,,172464,5903516,,,,,,,0.1456468105316162,0.08433699607849121,0.0019605159759521484,,,,,-88.66166582661648,-88.66359282924799,-0.027264447751838214,,,0.2843294143676758,0.0604853630065918,50,0.9979904116393225,(0.8818079312823018+0.3815214567142884j),(-0.006744389007498341-0.006129872243843064j),0.13958096504211426,0.14070391654968262,0.5487701892852783
246,246,(1.0000000000000002+0j),10000,10000,1,10000,0.06616926193237305,(0.7829795037025155+0.5596119861796599j),(-8.40664751146758e-08+5.4774841756778355e-08j),0.9999840093897715,0.05601072311401367,0.8584916405479347,0.8585190968169133,,,172760,5906976,,,,,,,0.17797112464904785,0.0904245376586914,0.0020227432250976562,,,,,-88.66789372662393,-88.6651225655748,-0.0070727658997155616,,,0.3274054527282715,0.06239461898803711,50,0.9980905355183707,(0.7829795037025155+0.5596119861796599j),(-0.0037427129912801366-0.00813711778227468j),0.13985109329223633,0.14101839065551758,0.5989115238189697
247,247,(1+0j),10000,10000,1,10000,0.06308770179748535,(0.562650716539618+0.7814456027104426j),(-9.133835495176147e-08+1.5237935812928598e-08j),0.9999840810979512,0.056670427322387695,0.8603434373172388,0.8603708294171291,,,170472,5884292,,,,,,,0.17863821983337402,0.08922028541564941,0.0018076896667480469,,,,,-88.66562427996132,-88.66343589595249,0.019555988843357085,,,0.3272867202758789,0.06007194519042969,50,0.9981256045306967,(0.562650716539618+0.7814456027104426j),(-0.004592865733510103-0.0075204715529786845j),0.13979697227478027,0.14092493057250977,0.5931186676025391
248,248,(1.0000000000000002+0j),10000,10000,1,10000,0.06444597244262695,(0.4723395160034004+0.8390557011401117j),(2.449971215663336e-08+1.9399819140037942e-08j),0.999984311615796,0.053483009338378906,0.8601366489927011,0.8601636379362533,,,173740,5906364,,,,,,,0.16414189338684082,0.08665084838867188,0.0020334720611572266,,,,,-88.66321508118935,-88.66234496596616,0.02591985382962917,,,0.3074009418487549,0.06127500534057617,50,0.9981234338195979,(0.4723395160034004+0.8390557011401117j),(-0.006103160159705104-0.006245908306702586j),0.138505220413208,0.1408984661102295,0.5757977962493896
249,249,(1.0000000000000002+0j),10000,10000,1,10000,0.06329751014709473,(0.6019294518031281+0.7511359744012398j),(-2.0718504384419527e-09+1.1129330748667971e-07j),0.9999843529764711,0.05182647705078125,0.8590511977311799,0.8590780815507629,,,174138,5912798,,,,,,,0.16029691696166992,0.09325051307678223,0.0019309520721435547,,,,,-88.66886498848207,-88.66571696513694,0.008244026402233411,,,0.3082756996154785,0.05343151092529297,50,0.9981043026125962,(0.6019294518031281+0.7511359744012398j),(-0.007192435929319242-0.004912909359364787j),0.13682889938354492,0.1379711627960205,0.5648150444030762
250,250,(1.0000000000000004+0j),10000,10000,1,10000,0.06400704383850098,(0.7869313973202833+0.5519870498782343j),(1.5411141000001727e-08-2.798411330436602e-08j),0.9999839485694104,0.05191755294799805,0.854340968806787,0.8543683962566812,,,176479,5934496,,,,,,,0.14511966705322266,0.07656431198120117,0.0017957687377929688,,,,,-88.66574757486804,-88.66553077820454,-0.01948512022165122,,,0.27628540992736816,0.05914807319641113,50,0.9980288523163889,(0.7869313973202833+0.5519870498782343j),(-0.008935232166225526+8.834102670160883e-05j),0.13764524459838867,0.13876819610595703,0.539942741394043
251,251,(1+0j),10000,10000,1,10000,0.06469011306762695,(0.8187979735598298+0.5007548052867993j),(8.042258168368573e-08-9.392542315636392e-08j),0.9999834635001771,0.05437874794006348,0.8493054966337656,0.849333586410913,,,176394,5928038,,,,,,,0.14137554168701172,0.08071088790893555,0.0018224716186523438,,,,,-88.66330186991185,-88.66586541766003,-0.027213108670936532,,,0.2791633605957031,0.06060647964477539,50,0.9979481567757565,(0.8187979735598298+0.5007548052867993j),(-0.006513113505257409-0.006278188417113723j),0.13355016708374023,0.13465213775634766,0.5408604145050049
252,252,(0.9999999999999999+0j),10000,10000,1,10000,0.06445693969726562,(0.6992519597039122+0.6560496042297641j),(2.6752344976162386e-08+1.5605382666506194e-08j),0.9999833004136891,0.053492069244384766,0.8459933181277595,0.8460215743124265,,,176975,5932924,,,,,,,0.13634300231933594,0.08263587951660156,0.0017859935760498047,,,,,-88.66969533284333,-88.67030095970352,-0.011587309237917585,,,0.27519774436950684,0.06170845031738281,50,0.9979000404940499,(0.6992519597039122+0.6560496042297641j),(-0.008867771318946572+0.0030255504524937453j),0.13364338874816895,0.13477611541748047,0.5378918647766113
253,253,(1+0j),10000,10000,1,10000,0.0644676685333252,(0.365290483641689+0.8858237081077056j),(6.291649963053572e-09-7.623891452694333e-08j),0.9999832105095187,0.05439114570617676,0.8437614631486561,0.843789796512316,,,176411,5936264,,,,,,,0.1526343822479248,0.08843755722045898,0.001987457275390625,,,,,-88.66450010237207,-88.66811233874057,0.02480407279201261,,,0.29829883575439453,0.06943869590759277,50,0.9978724064167596,(0.365290483641689+0.8858237081077056j),(-0.007250925143526776+0.00597868109547782j),0.13904929161071777,0.14017581939697266,0.5742330551147461
254,254,(0.9999999999999996+0j),10000,10000,1,10000,0.06449174880981445,(0.22129317477788002+0.9323447133780202j),(2.384022348099302e-08+4.081206968034738e-08j),0.9999833203022793,0.053993940353393555,0.8439833706291203,0.8440115261085624,,,177819,5945930,,,,,,,0.14927363395690918,0.084442138671875,0.001984834671020508,,,,,-88.6563725014401,-88.66358058150576,0.03730421722522543,,,0.29057812690734863,0.061812639236450195,50,0.9978843617416988,(0.22129317477788002+0.9323447133780202j),(-0.004917257340755768-0.0079516830322687j),0.139923095703125,0.14122414588928223,0.5598404407501221
255,255,(1.0000000000000002+0j),10000,10000,1,10000,0.06813406944274902,(0.30410232336187987+0.9097323410928777j),(2.0426584229163035e-08+6.079907676133748e-08j),0.9999836864387774,0.05770587921142578,0.8473622707755377,0.8473899184446475,,,174833,5922306,,,,,,,0.14792251586914062,0.08468413352966309,0.002185344696044922,,,,,-88.66257168215866,-88.6658065752235,0.02917799712589529,,,0.29339122772216797,0.06384658813476562,50,0.9979500828220831,(0.30410232336187987+0.9097323410928777j),(-0.003531078095517013-0.008550632684175545j),0.149888277053833,0.15113258361816406,0.5785744190216064
256,256,(0.9999999999999998+0j),10000,10000,1,10000,0.07015347480773926,(0.598006423649919+0.7518668540123228j),(3.496868204425294e-08+9.169457047820065e-08j),0.9999844319648156,0.056389808654785156,0.8525119787180969,0.8525385232109235,,,174585,5922886,,,,,,,0.1400282382965088,0.08458828926086426,0.0022194385528564453,,,,,-88.67153783462922,-88.66896230467572,-0.0007443608769934706,,,0.28414416313171387,0.057794809341430664,50,0.9980390496494835,(0.598006423649919+0.7518668540123228j),(-0.004312526264580035-0.007942662717024884j),0.13793230056762695,0.13907408714294434,0.5671718120574951
257,257,(1+0j),10000,10000,1,10000,0.06122732162475586,(0.8157069503947803+0.5079641853279103j),(9.826165268483927e-08+5.2224823472399346e-08j),0.9999845368700042,0.05185341835021973,0.8533952237248019,0.853421616659541,,,176580,5929318,,,,,,,0.14079809188842773,0.08203315734863281,0.001955747604370117,,,,,-88.66366991376194,-88.66454154319389,-0.026788888828986602,,,0.27756214141845703,0.061551809310913086,50,0.9980610373605041,(0.8157069503947803+0.5079641853279103j),(-0.004116763518874466-0.007908584899239584j),0.1397240161895752,0.1408557891845703,0.5428957939147949
258,258,(0.9999999999999994+0j),10000,10000,1,10000,0.06553006172180176,(0.8436412862833083+0.4608396406437424j),(9.288594757761283e-08+5.726757793299465e-08j),0.9999845349195248,0.052674293518066406,0.8546609903723851,0.8546874257876125,,,176039,5931046,,,,,,,0.14610671997070312,0.08520936965942383,0.0020945072174072266,,,,,-88.66316161196612,-88.66396913683351,-0.027705943671162338,,,0.2870004177093506,0.06235837936401367,50,0.9980870145101786,(0.8436412862833083+0.4608396406437424j),(-0.003533200132033362-0.008036546855712567j),0.14009976387023926,0.14117026329040527,0.5589735507965088
259,259,(0.9999999999999998+0j),10000,10000,1,10000,0.06422853469848633,(0.7278412311027206+0.6286620194977012j),(8.439423326420337e-08+2.011771721855267e-08j),0.9999849121928968,0.05535888671875,0.856233377592493,0.8562592155453211,,,179566,5959090,,,,,,,0.17690396308898926,0.08681368827819824,0.002113819122314453,,,,,-88.67133854451345,-88.667935003535,-0.006058929703060274,,,0.322070837020874,0.057021141052246094,50,0.9981167822066004,(0.7278412311027206+0.6286620194977012j),(-0.005093703624003321-0.007114153156418517j),0.12713885307312012,0.12839746475219727,0.5733814239501953
260,260,(0.9999999999999996+0j),10000,10000,1,10000,0.06513333320617676,(0.490620937921053+0.8260720254668478j),(2.6779557129075053e-08-3.1448108053556013e-08j),0.9999844233819164,0.05285763740539551,0.8528116585523015,0.8528382270160748,,,178191,5942958,,,,,,,0.15390777587890625,0.08067941665649414,0.002089977264404297,,,,,-88.66596743188438,-88.6662537621871,0.023497456478289245,,,0.29039883613586426,0.06074643135070801,50,0.9980715006833489,(0.490620937921053+0.8260720254668478j),(-0.005178728457129201-0.007255667677458077j),0.12793684005737305,0.12907028198242188,0.5469341278076172
261,261,(1+0j),10000,10000,1,10000,0.0630800724029541,(0.4502178367316321+0.8476788392698882j),(1.0077354814223306e-07-1.0836811112208752e-07j),0.9999839868882616,0.05225658416748047,0.8494335056543555,0.8494607104550848,,,177701,5940322,,,,,,,0.1434955596923828,0.08365988731384277,0.0021393299102783203,,,,,-88.66375018969168,-88.66627087694143,0.027933097971030066,,,0.2824265956878662,0.05353069305419922,50,0.9980264853266924,(0.4502178367316321+0.8476788392698882j),(-0.005041179975617354-0.007489973421596032j),0.12594318389892578,0.12703752517700195,0.527766227722168
262,262,(0.9999999999999999+0j),10000,10000,1,10000,0.06407332420349121,(0.610316801233243+0.740144151548467j),(5.40073743222498e-08-2.1998763538978716e-08j),0.9999837861436154,0.050699710845947266,0.8476917971021761,0.847719286476851,,,177642,5944802,,,,,,,0.136491060256958,0.08975625038146973,0.0021479129791259766,,,,,-88.6711842042826,-88.6709003554174,0.009652516701434872,,,0.280071496963501,0.06326675415039062,50,0.9980053761183647,(0.610316801233243+0.740144151548467j),(-0.004801006931485669-0.007714385482941766j),0.133711576461792,0.13499832153320312,0.544302225112915
263,263,(1+0j),10000,10000,1,10000,0.07160091400146484,(0.8568746584155438+0.42933728525907844j),(2.054176189722824e-08+6.321661002720306e-08j),0.999983712536439,0.0573277473449707,0.844539572308683,0.8445670837958393,,,180116,5959714,,,,,,,0.1445903778076172,0.08235287666320801,0.0021347999572753906,,,,,-88.66331181483591,-88.66762593051395,-0.028887649413566013,,,0.2873094081878662,0.06174039840698242,50,0.9979602526016583,(0.8568746584155438+0.42933728525907844j),(-0.004799073101502401-0.007699009978607255j),0.13281631469726562,0.13411545753479004,0.5567617416381836
264,264,(1+0j),10000,10000,1,10000,0.07054924964904785,(0.9096914984967789+0.30129588322697753j),(8.034030598540949e-08+2.6335687708888413e-08j),0.9999835897019694,0.05704045295715332,0.8440991552025964,0.8441268597219622,,,176787,5933186,,,,,,,0.1479630470275879,0.0856177806854248,0.0020694732666015625,,,,,-88.65314333073209,-88.66220503667495,-0.041788139471608775,,,0.2935628890991211,0.053862810134887695,50,0.9979549856897547,(0.9096914984967789+0.30129588322697753j),(-0.004902624330679652-0.00751863286933402j),0.12412786483764648,0.12523365020751953,0.5448555946350098
265,265,(0.9999999999999998+0j),10000,10000,1,10000,0.06354212760925293,(0.8835299794092633+0.3733440340085982j),(7.741321022835965e-08+4.6703662279051025e-08j),0.9999839851014591,0.05518841743469238,0.8471859599518184,0.8472130957980716,,,176468,5933432,,,,,,,0.16219043731689453,0.08749532699584961,0.002156972885131836,,,,,-88.65875418839296,-88.66416434399873,-0.03527499272770598,,,0.3079946041107178,0.06336474418640137,50,0.99800355390936,(0.8835299794092633+0.3733440340085982j),(-0.0022831095573566185-0.008572964148440394j),0.1260216236114502,0.12712931632995605,0.5638477802276611
266,266,(1+0j),10000,10000,1,10000,0.06017899513244629,(0.7333160799474473+0.6206572286717019j),(-1.1995558161914656e-08+7.852617971841152e-08j),0.9999846447299917,0.050935983657836914,0.8525825442540639,0.8526087281274956,,,177099,5931706,,,,,,,0.13852548599243164,0.07917070388793945,0.002080678939819336,,,,,-88.67137026751239,-88.66912249789243,-0.008730346471417945,,,0.2715616226196289,0.06337308883666992,50,0.9980841270224496,(0.7333160799474473+0.6206572286717019j),(-0.002137108686071159-0.008405697071733076j),0.12286090850830078,0.12397003173828125,0.5208659172058105
267,267,(1+0j),10000,10000,1,10000,0.06473040580749512,(0.4041731222206291+0.8718817274590347j),(3.881335694702829e-08+6.348626915738018e-08j),0.9999848954569851,0.05167031288146973,0.8536164353598111,0.8536422229164057,,,179063,5949736,,,,,,,0.1445937156677246,0.08359885215759277,0.0020294189453125,,,,,-88.6619989384399,-88.66369019418663,0.030011899814909836,,,0.2828195095062256,0.0629739761352539,50,0.9980964900638419,(0.4041731222206291+0.8718817274590347j),(-0.005448108908062135-0.006744612862088127j),0.13504981994628906,0.13633441925048828,0.5487990379333496
268,268,(1.0000000000000002+0j),10000,10000,1,10000,0.0696721076965332,(0.28123344005162576+0.9195012786142196j),(6.620046134105387e-08+8.526376408335756e-09j),0.9999849882808257,0.05648469924926758,0.8555213912165944,0.8555470774887308,,,177983,5949524,,,,,,,0.15892863273620605,0.08564376831054688,0.0021805763244628906,,,,,-88.65143070283939,-88.65737116465952,0.04184774869371165,,,0.30422425270080566,0.061913490295410156,50,0.9981191748108017,(0.28123344005162576+0.9195012786142196j),(-0.005564372371294162-0.0066452784072142295j),0.13556694984436035,0.13685846328735352,0.5746760368347168
269,269,(1.0000000000000002+0j),10000,10000,1,10000,0.06912994384765625,(0.38097631731822146+0.8841486236417422j),(-7.433352186450083e-09+2.2358234230234463e-08j),0.9999854314020711,0.05900001525878906,0.8597116759641501,0.8597367260990507,,,175810,5927032,,,,,,,0.16076397895812988,0.08638453483581543,0.002236604690551758,,,,,-88.65827849704795,-88.6597240781285,0.03399515592795869,,,0.30928874015808105,0.06150078773498535,50,0.998172551246808,(0.38097631731822146+0.8841486236417422j),(-0.0058545965962655995-0.006262621398759258j),0.12793183326721191,0.12907743453979492,0.5709645748138428
270,270,(0.9999999999999997+0j),10000,10000,1,10000,0.06268143653869629,(0.6637766973851632+0.6990917304139426j),(1.2166054301581443e-07-1.0354304376870883e-08j),0.9999858029296069,0.052880048751831055,0.8642422602684429,0.8642668002074462,,,178253,5947472,,,,,,,0.1498095989227295,0.08542752265930176,0.0021953582763671875,,,,,-88.67135715746258,-88.66535243363944,0.006043459608856478,,,0.2911858558654785,0.06658720970153809,50,0.998228110162916,(0.6637766973851632+0.6990917304139426j),(0.005346799653823024+0.006594640903661226j),0.13060307502746582,0.13175272941589355,0.5540783405303955
271,271,(1+0j),10000,10000,1,10000,0.06447339057922363,(0.8782542440145772+0.3968303336638749j),(9.380371149259838e-08+5.949134214428492e-08j),0.9999857456778476,0.05058121681213379,0.8632732852822728,0.8632978965595252,,,177142,5937372,,,,,,,0.13788986206054688,0.08347153663635254,0.0021185874938964844,,,,,-88.66482399044517,-88.6622950077508,-0.02527946191053536,,,0.2749202251434326,0.06464862823486328,50,0.9982017542966923,(0.8782542440145772+0.3968303336638749j),(0.005363860326103858+0.00683696489996017j),0.13878870010375977,0.14011621475219727,0.5461361408233643
272,272,(0.9999999999999999+0j),10000,10000,1,10000,0.07268929481506348,(0.9223191238976822+0.27677332571642677j),(7.995539489485418e-08+2.021823214210784e-08j),0.9999853499608772,0.05538630485534668,0.8604611676769074,0.8604863798104841,,,178322,5947818,,,,,,,0.1476731300354004,0.08400845527648926,0.002193927764892578,,,,,-88.65818572985438,-88.65975033270404,-0.03484938408616681,,,0.29007530212402344,0.06058526039123535,50,0.9981462603522745,(0.9223191238976822+0.27677332571642677j),(0.0049863762803871595+0.007404497898809102j),0.12497878074645996,0.12613844871520996,0.551260232925415
273,273,(1+0j),10000,10000,1,10000,0.06390023231506348,(0.8821853921867581+0.3847244058741195j),(-8.076170150079599e-09-2.9113026180386283e-08j),0.9999850502763263,0.051276206970214844,0.8586018058696924,0.8586274781648685,,,177933,5946718,,,,,,,0.14574837684631348,0.08242321014404297,0.0021605491638183594,,,,,-88.66564070938861,-88.66443406407878,-0.023917945897381353,,,0.2825281620025635,0.05825400352478027,50,0.9981034569829972,(0.8821853921867581+0.3847244058741195j),(0.003954084578772228+0.008216263676598579j),0.12923431396484375,0.1303699016571045,0.5367450714111328
274,274,(0.9999999999999999+0j),10000,10000,1,10000,0.06381797790527344,(0.696532312457998+0.6630112893207022j),(8.501031028381296e-08-2.771289723625327e-08j),0.9999844912170954,0.05493760108947754,0.8558069863389904,0.8558335320060437,,,177044,5936074,,,,,,,0.15028047561645508,0.0822141170501709,0.004272937774658203,,,,,-88.67161450092766,-88.66865540687728,0.006988826631400954,,,0.2925581932067871,0.06520628929138184,50,0.9980441746889522,(0.696532312457998+0.6630112893207022j),(0.0020535848007601503+0.009089093806792998j),0.12929916381835938,0.1304636001586914,0.5685968399047852
275,275,(0.9999999999999996+0j),10000,10000,1,10000,0.06119585037231445,(0.5126253317349175+0.8112823039299274j),(-3.0747864587310704e-08-3.2729563442126647e-08j),0.9999837617574495,0.055863142013549805,0.8489073776686356,0.8489349478679743,,,180773,5963250,,,,,,,0.14890146255493164,0.08545136451721191,0.002274036407470703,,,,,-88.66481888356827,-88.66737110994278,0.02717623474179572,,,0.29336118698120117,0.059173583984375,50,0.9979200165000319,(0.5126253317349175+0.8112823039299274j),(-4.562821431818266e-05+0.009536842437575755j),0.12768316268920898,0.12882041931152344,0.5443027019500732
276,276,(1+0j),10000,10000,1,10000,0.06440281867980957,(0.5019375393413207+0.8162137741487968j),(3.495394250237064e-08-1.5294549391832522e-08j),0.9999830655632389,0.05150008201599121,0.8437863377709337,0.8438149165896346,,,178390,5950034,,,,,,,0.1550753116607666,0.08335351943969727,0.002307415008544922,,,,,-88.6656138576594,-88.66952456097079,0.025840923488142882,,,0.2931241989135742,0.05657792091369629,50,0.9978231186199171,(0.5019375393413207+0.8162137741487968j),(-0.0014159781136533203+0.009503208792720326j),0.12917137145996094,0.13031530380249023,0.5461640357971191
277,277,(0.9999999999999999+0j),10000,10000,1,10000,0.06509804725646973,(0.6544781968550829+0.6990263487453855j),(8.066674567954729e-08+1.2977707001862652e-08j),0.9999828182946743,0.05130910873413086,0.8416703305796042,0.841699253988235,,,179315,5956848,,,,,,,0.15764617919921875,0.08545970916748047,0.002252817153930664,,,,,-88.67214085877977,-88.67371161578325,0.0044690804109726,,,0.29756903648376465,0.06257820129394531,50,0.9977741361063734,(0.6544781968550829+0.6990263487453855j),(-0.0018090012757338565+0.009344578278642369j),0.129317045211792,0.1304771900177002,0.5667684078216553
278,278,(1.0000000000000004+0j),10000,10000,1,10000,0.06302189826965332,(0.8368519370789631+0.4657595014645322j),(-1.0368338961501991e-07-3.726752563563389e-08j),0.9999828120570908,0.05077648162841797,0.8421598878745263,0.842188838613076,,,179167,5950850,,,,,,,0.15389132499694824,0.08497238159179688,0.0021736621856689453,,,,,-88.66642871000029,-88.6704204410298,-0.025302089039836006,,,0.29267287254333496,0.06158590316772461,50,0.9977685001650438,(0.8368519370789631+0.4657595014645322j),(-0.006515755577275928-0.006507630921589379j),0.12925386428833008,0.13041329383850098,0.5493483543395996
279,279,(1.0000000000000004+0j),10000,10000,1,10000,0.07204985618591309,(0.8619824150384051+0.41944972128677155j),(-1.4644105940393872e-07-2.580978242284924e-08j),0.999983307950707,0.058095455169677734,0.8452382623215495,0.8452664805455554,,,180831,5965342,,,,,,,0.15795660018920898,0.08547735214233398,0.002259969711303711,,,,,-88.66200647156587,-88.66690415081601,-0.031233127265187302,,,0.3046751022338867,0.06051230430603027,50,0.9978082390607126,(0.8619824150384051+0.41944972128677155j),(-0.006624592850702421-0.006015925713069531j),0.12717056274414062,0.12834405899047852,0.5672931671142578
